time,phi,sigma,Maximum r for Alpha (percent),Maximum r for Beta (percent),Maximum r for Gamma (percent),Maximum r for Delta (percent),Maximum r for Epsilon (percent),Maximum r for Zeta (percent),Maximum r for Eta (percent),Maximum r for Theta (percent),Alpha vs Beta (percent),Alpha vs Beta (percent),Alpha vs Beta (percent),Alpha vs Gamma (percent),Alpha vs Gamma (percent),Alpha vs Gamma (percent),Alpha vs Epsilon (percent),Alpha vs Epsilon (percent),Alpha vs Epsilon (percent),Beta vs Delta (percent),Beta vs Delta (percent),Beta vs Delta (percent),Beta vs Zeta (percent),Beta vs Zeta (percent),Beta vs Zeta (percent),Gamma vs Delta (percent),Gamma vs Delta (percent),Gamma vs Delta (percent),Gamma vs Eta (percent),Gamma vs Eta (percent),Gamma vs Eta (percent),Delta vs Theta (percent),Delta vs Theta (percent),Delta vs Theta (percent),Epsilon vs Zeta (percent),Epsilon vs Zeta (percent),Epsilon vs Zeta (percent),Epsilon vs Eta (percent),Epsilon vs Eta (percent),Epsilon vs Eta (percent),Zeta vs Theta (percent),Zeta vs Theta (percent),Zeta vs Theta(percent),Eta vs Theta (percent),Etavs Theta (percent),Eta vs Theta(percent),Maximum w for Alpha,Maximum w for Beta,Maximum w for Gamma,Maximum w for Delta,Maximum w for Epsilon,Maximum w for Zeta,Maximum w for Eta,Maximum w for Theta,Alpha vs Beta,Alpha vs Beta,Alpha vs Beta,Alpha vs Gamma,Alpha vs Gamma,Alpha vs Gamma,Alpha vs Epsilon,Alpha vs Epsilon,Alpha vs Epsilon,Beta vs Delta,Beta vs Delta,Beta vs Delta,Beta vs Zeta,Beta vs Zeta,Beta vs Zeta,Gamma vs Delta,Gamma vs Delta,Gamma vs Delta,Gamma vs Eta,Gamma vs Eta,Gamma vs Eta,Delta vs Theta,Delta vs Theta,Delta vs Theta,Epsilon vs Zeta,Epsilon vs Zeta,Epsilon vs Zeta,Epsilon vs Eta,Epsilon vs Eta,Epsilon vs Eta,Zeta vs Theta,Zeta vs Theta,Zeta vs Theta,Eta vs Theta,Eta vs Theta,Eta vs Theta
3.919597989950,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.101142957717,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.904817332945,Inf,Inf,0.073198242042,0.025639525121,0.071594607789,0.019352249102,0.023545117627,0.025608095850,0.023427509424,0.019314048444,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.025712347170,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.017815332084,Inf,Inf
4.221105527638,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.230634919951,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.737890003942,Inf,Inf,0.074310092856,0.026405883785,0.072709278560,0.019944464407,0.024211887817,0.026373664421,0.024091472928,0.019905249354,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.026484689633,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.018374400768,Inf,Inf
4.522613065327,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.362484134113,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.567905441496,Inf,Inf,0.075438832220,0.027194873543,0.073840900898,0.020554800192,0.024896824381,0.027161847385,0.024773547464,0.020514546858,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.027280079136,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.018951260529,Inf,Inf
4.824120603015,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.496740426747,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.394798531362,Inf,Inf,0.076584716666,0.028007150496,0.074989732009,0.021183810793,0.025600393474,0.027973300651,0.025474198586,0.021142494893,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.028099198974,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.019546490160,Inf,Inf
5.125628140704,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.633454922344,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.218502453328,Inf,Inf,0.077748006619,0.028843389228,0.076156033011,0.021832067497,0.026323072098,0.028808698618,0.026193902716,0.021789664348,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.028942752662,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.020160687954,Inf,Inf
5.427135678392,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.772680085956,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.038948625199,Inf,Inf,0.078928966462,0.029704283307,0.077340068992,0.022500159062,0.027065348317,0.029668734676,0.026933147351,0.022456643589,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.029811464540,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.020794472387,Inf,Inf
5.728643216080,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-6.914469767539,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.856066644532,Inf,Inf,0.080127864594,0.030590545793,0.078542109069,0.023188692252,0.027827721465,0.030554121716,0.027692431278,0.023144038992,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.030706080406,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.021448482845,Inf,Inf
6.030150753769,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.058879248112,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.669784228007,Inf,Inf,0.081344973489,0.031502909760,0.079762426451,0.023898292385,0.028610702369,0.031465592653,0.028472264799,0.023852475492,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.031627368157,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.022123380370,Inf,Inf
6.331658291457,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.205965287815,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.480027148315,Inf,Inf,0.082580569761,0.032442128833,0.081001298501,0.024629603904,0.029414813563,0.032403900963,0.029273169945,0.024582597157,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.032576118457,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.022819848431,Inf,Inf
6.633165829146,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.355786175959,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.286719168457,Inf,Inf,0.083834934225,0.033408977736,0.082259006796,0.025383290957,0.030240589514,0.033369821234,0.030095680702,0.025335067766,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.033553145431,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.023538593737,Inf,Inf
6.934673366834,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.508401783173,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,17.089781973305,Inf,Inf,0.085108351964,0.034404252856,0.083535837196,0.026160038001,0.031088576846,0.034364149726,0.030940343241,0.026110571418,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.034559287373,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.024280347073,Inf,Inf
7.236180904523,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.663873615745,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16.889135098321,Inf,Inf,0.086401112388,0.035428772814,0.084832079905,0.026960550425,0.031959334565,0.035387704950,0.031807716141,0.026909813151,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.035595407484,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.025045864169,Inf,Inf
7.537688442211,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,214.340891547156,229.613223903019,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.822264872277,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16.684695855259,Inf,Inf,0.087713509304,0.036483379062,0.086148029539,0.027785555188,0.032853434292,0.036441328260,0.032698370626,0.027733519587,0.022376716445,0.019834444517,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.036662394628,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.025835926606,Inf,Inf
7.839195979899,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,205.868431844722,235.339619017274,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-7.983640502759,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16.476379254726,Inf,Inf,0.089045840983,0.037568936481,0.087483985192,0.028635801475,0.033771460496,0.037525884455,0.033612890795,0.028582439587,0.024186792614,0.019180784444,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.037761164119,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.026651342762,Inf,Inf
8.140703517588,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,199.728730763719,238.725796008301,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-8.148067270197,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16.264097925429,Inf,Inf,0.090398410225,0.038686334005,0.088840250504,0.029512061384,0.034714010725,0.038642262403,0.034551873864,0.029457344935,0.025659213253,0.018899260107,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.038892658533,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.027492948785,Inf,Inf
8.442211055276,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,194.448467838428,241.245388198804,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-8.315613814921,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,16.047762029947,Inf,Inf,0.091771524431,0.039836485252,0.090217133731,0.030415130617,0.035681695849,0.039791375677,0.035515930402,0.030359031040,0.027032051362,0.018752870360,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.040057848544,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.028361609612,Inf,Inf
8.743718592965,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,189.648385552707,243.277969551952,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-8.486350721714,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.827279176845,Inf,Inf,0.093165495670,0.041020329173,0.091614947814,0.031345829210,0.036675140296,0.040974163198,0.036505684573,0.031288317658,0.028366221265,0.018681807446,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.041257733791,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.029258220034,Inf,Inf
9.045226130653,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,185.162360384508,244.989983484736,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-8.660350589907,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.602554328947,Inf,Inf,0.094580640751,0.042238830721,0.093034010451,0.032305002270,0.037694982297,0.042191589913,0.037521774385,0.032246049637,0.029688635144,0.018660301643,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.042493343775,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.030183705791,Inf,Inf
9.346733668342,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,180.900357633296,246.471787894657,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-8.837688106601,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.373489707566,Inf,Inf,0.096017281297,0.043492981525,0.094474644168,0.033293520745,0.038741874132,0.043444647465,0.038564851931,0.033233097688,0.031014231720,0.018674593789,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.043765738786,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.031139024723,Inf,Inf
9.648241206030,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,176.807297829675,247.778788600534,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.018440123181,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,15.139984692473,Inf,Inf,0.097475743814,0.044783800591,0.095937176394,0.034312282212,0.039816482374,0.044734354899,0.039635583646,0.034250359171,0.032352529637,0.018716383161,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.045076010859,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.032125167965,Inf,Inf
9.949748743719,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,172.846712571355,248.947783353481,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.202685735297,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,14.901935717398,Inf,Inf,0.098956359770,0.046112335017,0.097421939535,0.035362211691,0.040919488144,0.046061759376,0.040734650553,0.035298758917,0.033710210537,0.018780245693,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.046425284772,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.033143161187,Inf,Inf
10.251256281407,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,168.993068679484,250.004637524142,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.390506366499,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,14.659236160799,Inf,Inf,0.100459465665,0.047479660718,0.098929271046,0.036444262485,0.042051587357,0.047427936901,0.041862748521,0.036379250065,0.035092323268,0.018862431123,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.047814719067,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.034194065890,Inf,Inf
10.552763819095,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,165.227731002216,250.968321139495,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.581985855732,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,14.411776231679,Inf,Inf,0.101985403114,0.048886883176,0.100459513514,0.037559417041,0.043213490983,0.048833993076,0.043020588522,0.037492814928,0.036502913072,0.018960235202,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.049245507120,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.035278980758,Inf,Inf
10.854271356784,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,161.536656276847,251.853214858043,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.777210548893,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,14.159442850142,Inf,Inf,0.103534518916,0.050335138205,0.102013014731,0.038708687844,0.044405925303,0.050281063865,0.044208896888,0.038640465890,0.037945378957,0.019071643764,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.050718878238,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.036399043057,Inf,Inf
11.155778894472,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,157.908989962055,252.670512972029,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-9.976269394690,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.902119522448,Inf,Inf,0.105107165142,0.051825592734,0.103590127776,0.039893118333,0.045629632162,0.051770316376,0.045428415577,0.039823246323,0.039422690169,0.019195117756,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.052236098800,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.037555430105,Inf,Inf
11.457286432161,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,154.336168721830,253.429120755251,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-10.179254045025,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.639686210222,Inf,Inf,0.106703699210,0.053359445605,0.105191211093,0.041113783845,0.046885369239,0.053302949669,0.046679902433,0.041042231535,0.040937524266,0.019329456717,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.053798473448,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.038749360797,Inf,Inf
11.758793969849,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,150.811322537497,254.136252180270,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-10.386258960177,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.372019193521,Inf,Inf,0.108324483965,0.054937928393,0.106816628574,0.042371792596,0.048173910305,0.054880195571,0.047964131454,0.042298529751,0.042492359027,0.019473708478,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.055407346302,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.039982097194,Inf,Inf
12.060301507538,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,147.328862761483,254.797841691542,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-10.597381519041,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.098990927412,Inf,Inf,0.109969887766,0.056562306245,0.108466749639,0.043668286676,0.049496045490,0.056503319520,0.049281893061,0.043593283118,0.044089535904,0.019627107380,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.057064102242,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.041254946186,Inf,Inf
12.361809045226,0.050000000000,0.100000000000,297.962394666328,294.073869398223,232.880969439056,232.689684663953,144.875786202585,149.903325132946,144.862346595695,149.715314188685,143.884190092171,255.418836055297,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,-10.812722134730,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,12.820469891676,Inf,Inf,0.111640284565,0.058233878735,0.110141949326,0.045004443092,0.050852581553,0.058173621423,0.050633994367,0.044927668743,0.045731305240,0.019789030783,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.058770168222,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.042569261224,Inf,Inf
